"county","srprec","addist","cddist","sddist","bedist","TOTREG","DEMREG","REPREG","AIPREG","GRNREG","LIBREG","NLPREG","REFREG","DCLREG","MSCREG","TOTVOTE","DEMVOTE","REPVOTE","AIPVOTE","GRNVOTE","LIBVOTE","NLPVOTE","REFVOTE","DCLVOTE","MSCVOTE","PRCVOTE","ABSVOTE","ASSDEM01","ASSDEM02","ASSGRN01","ASSIND01","ASSLIB01","ASSREP01","ASSREP02","CNGDEM01","CNGDEM02","CNGREP01","PRSAIP01","PRSDEM01","PRSGRN01","PRSLIB01","PRSPAF01","PRSREP01","PR_14_N","PR_14_Y","PR_15_N","PR_15_Y","PR_16_N","PR_16_Y","PR_17_N","PR_17_Y","PR_18_N","PR_18_Y","PR_19_N","PR_19_Y","PR_20_N","PR_20_Y","PR_21_N","PR_21_Y","PR_22_N","PR_22_Y","PR_23_N","PR_23_Y","PR_24_N","PR_24_Y","PR_25_N","PR_25_Y","SENAIP01","SENDEM01","SENDEM02","SENLIB01","SENREP01"
"37","999478","75","50","38","4","4","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","3","0","1","0","0","0","2","2","1","2","1","2","1","3","0","3","0","3","0","1","2","3","0","0","3","2","1","2","1","3","0","0","0","0","0","0"
"37","999479","75","50","38","4","39","0","0","0","0","0","0","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","20","0","15","0","19","0","14","1","3","0","16","18","15","26","8","24","10","17","17","22","12","21","13","26","7","26","8","7","27","22","11","16","17","24","9","0","0","0","0","0"
"37","999480","75","50","38","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","999481","75","50","38","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","999482","75","50","38","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","999483","75","50","38","4","260","0","0","0","0","0","0","0","0","0","236","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","126","0","108","0","118","0","117","0","2","0","113","136","92","160","73","173","61","126","104","162","68","133","91","133","91","173","55","66","164","179","49","124","101","162","63","0","0","0","0","0"
"37","999484","75","50","38","4","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","2","2","0","2","0","2","0","2","0","2","0","2","0","0","2","0","2","0","2","0","2","0","2","2","0","0","0","0","0","0"
"37","999485","75","50","38","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","999486","75","50","38","4","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","1","0","1","0","1","0","1","0","1","0","0","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0"
"37","999487","75","50","38","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","999488","75","50","38","4","8","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","6","0","0","0","6","0","0","0","0","0","6","0","6","0","6","0","6","1","5","0","6","6","0","2","4","6","0","0","6","0","6","0","6","0","0","0","0","0"
"37","999489","75","50","38","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","0","1","1","0","1","0","1","0","0","0","0","0","0"
"37","999490","75","50","38","4","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","1","0","0","0","1","1","0","1","1","1","1","1","1","1","0","1","0","0","1","1","0","1","1","1","0","1","0","1","1","0","0","0","0","0"
"37","999491","75","50","38","4","87","0","0","0","0","0","0","0","0","0","63","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","37","0","27","0","32","0","24","0","0","0","38","33","26","37","23","48","12","31","29","43","17","28","32","34","25","36","22","23","35","41","20","21","39","38","20","0","0","0","0","0"
"37","999492","75","50","38","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","999493","75","50","38","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","999494","75","50","38","4","98","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","0","0","0","0","0","0","36","0","0","0","0","49","0","39","0","47","1","35","2","2","1","47","54","31","61","26","64","23","52","36","66","20","44","43","51","37","58","30","32","54","61","25","43","41","63","25","0","0","0","0","0"
"37","999495","75","50","38","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","999496","75","50","38","4","216","0","0","0","0","0","0","0","0","0","196","0","0","0","0","0","0","0","0","0","0","0","79","0","0","0","0","109","0","95","0","92","0","98","0","2","1","91","108","80","131","55","139","51","104","88","123","69","111","74","105","84","145","45","60","129","134","55","93","96","109","81","0","0","0","0","0"
