"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g20","P","412820","175","35","90","6","0","2","2","0","0","0","40","96","79","1","1","2","2","2","3","1","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","3","1","2","1","4","3","0","1","2","3","10","4","1","0","6","3","4","11","15","14","0","1","0","6","10","13","7","0","2","4","4","2","5","4","0","2","2","3","5","5","2","0","0","2","1","1","1","3","0","1","0","0","1","0","0","22","3","1","0","1","0","3","1","4","33","10","6","1","2","1","2","1","34","18","6","5","1","1","0","1","1","7","10","0","0","0","0","0","0","0","0"
"g20","P","412840","43","6","21","2","0","2","0","0","0","0","12","24","19","1","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","2","0","0","0","0","2","2","2","4","1","0","0","0","1","2","3","4","0","0","2","3","0","1","1","0","1","0","3","1","0","0","0","1","1","0","1","0","0","0","0","0","0","1","0","0","4","1","0","0","0","1","0","0","0","11","2","2","0","0","0","1","3","2","4","5","0","0","0","0","1","0","2","4","0","0","0","0","0","0","0","0"
"g20","P","412890","19","3","7","3","0","0","0","0","0","0","6","11","8","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","2","1","1","0","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","1","2","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","4","2","0","1","0","0","0","0","0","3","1","1","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0"
"g20","P","412950","76","12","45","0","0","1","0","0","0","0","18","43","33","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","1","2","1","0","0","1","1","2","1","1","0","2","4","1","3","6","9","0","0","1","2","5","4","8","0","1","3","2","2","1","2","0","1","0","1","2","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","9","2","0","0","1","0","0","0","0","20","6","1","1","0","3","1","1","12","13","1","0","0","0","0","0","1","3","1","0","0","0","0","0","0","0","0"
"g20","P","413000","84","20","38","4","0","1","1","0","0","0","20","50","34","2","0","1","0","0","1","3","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","2","0","4","4","0","0","0","2","3","2","1","0","2","3","3","2","7","5","0","0","0","4","6","5","1","0","1","3","4","3","2","2","0","2","0","1","1","0","1","0","1","0","0","0","0","0","0","1","1","0","0","1","2","8","3","2","0","0","0","1","0","6","19","1","1","0","2","1","0","0","14","11","2","2","0","0","0","3","0","2","5","0","0","0","0","0","0","0","1"
"g20","P","413430","817","237","274","48","2","5","20","0","4","1","226","470","347","23","17","8","7","11","10","9","3","0","0","0","0","1","0","0","0","1","1","3","1","1","4","3","0","1","1","0","0","0","1","1","0","0","13","15","22","19","28","25","0","10","21","20","27","17","20","0","13","18","27","30","37","36","0","6","9","21","24","26","27","0","13","27","33","27","18","16","0","11","19","17","23","9","13","0","8","8","11","13","7","6","0","2","7","8","8","2","0","137","22","13","2","1","1","14","2","45","148","22","11","1","7","12","7","12","54","147","23","8","3","8","3","5","6","23","57","10","5","0","2","2","2","0","2"
"g20","P","413530","85","20","41","3","0","0","1","0","2","0","18","49","36","4","2","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","2","2","2","1","2","0","0","5","0","2","3","1","0","1","1","6","4","4","4","0","0","1","6","4","6","4","0","3","1","2","6","1","1","0","0","3","0","1","0","0","0","1","0","2","1","2","0","0","0","0","0","0","0","0","12","0","2","0","1","0","0","2","3","19","4","4","3","1","1","0","5","4","14","0","2","0","0","0","0","0","2","3","0","1","0","0","0","0","1","1"
"g20","P","413750","53","9","28","1","0","0","0","0","0","0","15","27","26","3","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","2","0","1","3","0","1","0","1","5","5","1","0","1","0","1","5","3","5","0","2","2","2","3","2","0","0","0","0","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","0","3","13","1","2","0","1","0","1","0","10","9","3","0","0","1","0","0","0","2","1","0","0","0","0","0","0","0","0"
"g20","P","416000","86","19","41","1","0","1","1","0","0","1","22","40","46","1","0","3","0","4","10","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","1","0","0","1","3","2","4","3","0","1","0","3","5","4","6","0","0","2","6","2","5","7","0","3","1","2","1","2","3","0","2","1","2","1","3","1","0","0","0","0","2","1","0","0","0","1","0","0","0","0","11","1","1","2","1","0","0","0","3","16","1","2","1","3","1","1","1","15","14","2","2","0","2","1","0","0","1","2","1","0","0","0","0","0","0","1"
"g20","P","416010","37","7","19","0","0","0","1","0","0","0","10","18","19","0","0","2","1","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","1","1","0","0","2","0","1","2","0","2","2","4","0","0","1","1","1","1","4","0","2","0","0","2","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","7","0","0","0","0","0","0","0","0","12","2","1","0","1","0","0","0","3","9","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"g20","P","416040","103","14","51","4","0","0","1","0","0","0","33","51","52","0","3","4","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","1","0","1","1","2","1","3","3","0","1","2","3","2","9","8","0","0","3","2","5","8","8","0","2","3","4","8","3","1","0","1","2","1","3","2","3","0","0","0","0","1","0","1","0","0","1","2","0","0","0","8","1","1","0","0","0","1","0","3","24","6","3","1","1","3","2","1","10","16","7","7","0","0","0","0","0","3","3","0","0","0","0","1","0","0","1"
"g20","P","416100","161","48","61","7","1","2","4","0","0","0","38","83","78","6","8","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","5","2","3","3","2","0","4","6","6","3","6","4","0","1","10","7","4","3","9","0","1","6","3","7","3","7","0","2","3","5","6","7","1","0","2","3","3","3","2","1","0","0","3","1","0","1","1","0","3","1","0","1","2","1","36","4","1","0","0","0","2","3","2","47","5","1","0","0","0","0","3","5","31","2","1","1","1","0","0","0","2","9","1","1","2","1","0","0","0","0"
"g20","P","416120","66","12","26","3","0","1","0","0","0","0","24","38","28","5","11","5","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","1","1","0","0","1","2","2","0","1","0","0","0","2","5","4","4","0","1","2","3","1","2","2","0","2","3","4","1","1","4","0","1","1","1","3","2","1","0","0","0","0","1","0","1","0","1","0","0","0","0","1","6","3","1","1","0","0","0","0","1","10","7","2","0","2","0","0","2","3","19","1","1","0","0","1","1","0","1","2","0","0","0","1","0","0","0","1"
"g20","P","416200","124","40","52","3","0","0","4","0","0","0","25","62","62","5","2","0","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","2","1","0","1","1","0","4","5","5","0","2","5","5","3","3","6","0","1","2","8","4","5","6","0","0","3","10","3","3","7","0","2","3","2","2","3","2","0","0","1","2","3","2","3","0","1","0","1","2","1","1","0","0","0","1","0","0","0","18","5","3","1","1","0","0","0","12","30","7","5","1","0","0","1","0","8","15","4","1","0","1","0","0","0","4","3","1","2","1","0","0","0","0","0"
"g20","P","416600","148","33","63","4","0","0","3","1","1","1","42","87","61","2","1","2","0","4","3","5","1","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","2","0","1","1","0","0","0","0","1","4","4","3","3","4","0","0","3","6","2","2","1","0","2","3","3","6","12","6","0","0","2","2","7","11","9","0","5","3","2","8","7","3","0","3","3","2","2","2","2","0","3","1","1","1","1","1","0","0","1","0","1","0","0","25","2","0","0","0","0","1","0","5","29","3","4","0","4","2","2","2","17","22","4","2","0","1","0","4","1","8","6","1","1","0","0","0","0","0","2"
"g20","P","416920","49","8","26","4","0","0","0","0","1","0","10","27","22","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","1","0","1","0","1","0","0","1","0","1","0","2","1","3","5","0","0","0","0","3","5","6","0","2","1","1","0","1","1","0","0","0","0","3","1","0","0","1","1","0","2","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","1","3","13","2","0","1","0","0","1","0","9","5","1","0","0","0","0","1","2","1","4","1","0","0","0","0","0","0","0"
"g20","P","417600","60","17","33","3","0","0","0","0","0","0","7","32","28","0","3","1","0","1","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","3","2","0","3","1","0","2","2","1","0","3","4","1","3","6","2","0","0","1","2","4","5","2","0","0","0","0","2","1","0","0","1","0","1","2","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","11","1","1","0","0","0","0","0","4","13","6","4","1","1","0","1","0","7","6","0","0","0","0","0","0","1","0","2","0","0","0","0","0","1","0","0"
"g20","P","417640","102","14","60","3","0","0","2","0","0","0","23","44","58","1","6","1","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","1","0","0","2","4","0","1","1","0","1","1","1","0","1","3","1","3","4","8","0","1","2","2","8","8","19","0","0","2","5","2","3","2","0","0","0","1","0","5","3","0","0","0","0","0","1","0","0","0","2","0","0","0","2","9","1","0","0","0","1","0","0","3","27","7","3","0","1","0","0","1","21","16","5","0","0","1","0","0","0","1","4","0","0","0","0","0","1","0","0"
"g20","P","418200","279","72","125","11","1","1","2","0","0","1","66","159","120","6","2","1","1","6","14","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","3","5","7","7","7","9","0","2","3","4","13","5","7","0","3","8","9","15","19","21","0","1","3","8","14","13","11","0","5","8","5","9","9","3","0","3","5","7","7","3","2","0","0","0","1","4","1","1","0","0","2","2","1","2","2","41","9","6","2","0","0","3","0","11","75","13","5","2","6","2","0","2","20","42","8","5","1","1","1","3","3","2","10","3","1","0","0","1","0","1","0"
"g20","P","419500","471","127","172","21","6","16","11","0","0","0","118","244","227","86","36","63","20","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","2","0","3","1","0","18","14","3","7","5","3","0","22","19","14","7","8","7","0","14","18","19","10","21","21","0","6","11","11","9","14","18","0","19","21","13","2","2","4","0","16","13","12","5","5","6","0","4","12","2","4","6","2","0","9","9","4","1","0","1","99","8","10","2","1","0","3","2","2","108","24","9","3","3","3","1","1","20","90","18","3","0","3","1","2","1","0","45","4","2","2","1","0","0","0","0"
"g20","P","419540","851","123","476","38","2","15","13","0","4","0","180","430","421","47","45","36","12","3","23","11","2","0","0","0","0","0","1","1","0","1","1","1","0","0","0","2","0","0","2","0","1","1","1","0","0","0","4","7","6","7","10","15","0","16","9","12","9","16","12","0","9","20","41","33","63","74","0","10","20","30","38","62","76","0","12","17","19","15","24","13","0","11","17","19","12","10","11","0","7","6","7","7","9","5","0","5","3","7","7","4","5","87","9","5","0","0","2","2","0","18","262","45","36","7","14","10","19","6","77","110","23","13","2","9","2","9","2","10","58","7","2","1","1","1","1","0","1"
"g20","P","419640","619","125","307","19","5","3","8","0","5","0","147","321","298","80","64","74","15","2","8","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","0","0","0","0","8","7","4","11","10","9","0","12","17","16","11","11","9","0","9","20","36","23","39","45","0","3","19","27","20","40","26","0","16","22","13","11","11","8","0","13","15","11","12","7","8","0","7","6","1","1","4","0","0","4","7","3","1","4","2","70","22","14","1","0","2","4","2","10","153","36","18","8","7","8","15","1","61","87","27","13","4","7","2","3","0","4","33","1","0","0","3","2","0","0","1"
"g20","P","419690","102","14","63","5","0","5","0","0","0","0","15","55","47","7","4","5","1","2","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","2","1","3","0","1","1","0","0","1","2","0","0","8","6","6","8","6","0","0","2","4","5","11","7","0","1","1","3","1","2","1","0","1","0","1","1","3","0","0","0","2","1","0","0","0","0","1","2","1","1","1","1","7","3","1","0","0","0","0","0","3","36","7","5","2","1","1","2","2","7","10","3","1","0","0","0","0","0","1","8","1","0","0","1","0","0","0","0"
"g20","P","419790","849","93","542","26","1","11","11","0","2","0","163","448","401","32","50","28","6","2","14","5","3","0","0","0","0","1","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","5","2","1","0","8","6","4","8","2","17","0","7","7","7","13","6","8","0","18","25","33","46","69","86","0","11","21","24","46","82","81","0","15","13","21","20","16","12","0","8","9","13","18","9","9","0","4","9","6","4","4","2","0","4","1","4","5","4","4","56","13","6","2","1","0","3","1","11","277","68","35","4","18","12","16","14","98","95","25","10","2","8","1","3","2","17","36","5","3","3","1","0","1","1","1"
"g20","P","420050","83","10","54","3","0","2","1","0","0","0","13","40","43","5","3","2","3","1","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","1","1","1","0","0","3","0","2","1","3","7","1","9","0","0","1","7","7","5","11","0","1","0","0","2","4","3","0","1","0","0","0","2","0","0","0","1","0","0","1","1","0","0","0","2","0","1","0","4","3","0","1","0","0","0","2","0","31","7","3","0","1","0","2","2","8","6","2","1","0","0","0","0","0","4","5","0","0","0","0","1","0","0","0"
"g20","P","420650","32","3","20","1","0","0","4","0","0","0","4","15","17","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","1","2","4","2","0","1","2","0","1","5","2","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","2","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","1","14","3","0","0","0","0","0","0","3","2","1","1","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0"
"g20","P","421001","155","25","77","9","1","2","2","0","0","0","39","84","71","12","9","13","2","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","1","2","3","0","0","2","2","3","4","2","0","0","3","6","7","9","7","4","0","2","10","2","10","8","9","0","2","8","5","3","4","4","0","2","5","3","2","0","1","0","2","2","2","1","1","2","0","1","1","0","0","2","0","13","3","2","1","1","0","1","0","4","52","8","6","2","2","2","2","0","3","23","7","3","1","1","1","1","0","2","12","0","0","0","0","0","0","0","2"
"g20","P","421400","262","31","172","11","0","5","3","0","0","0","40","138","124","11","7","8","3","1","7","2","0","0","0","0","0","1","0","0","0","0","5","1","1","0","0","0","0","0","2","0","2","0","0","0","0","0","3","0","1","4","4","1","0","4","1","2","4","4","3","0","3","10","11","11","18","42","0","3","6","12","10","19","27","0","3","1","5","6","3","2","0","2","3","8","2","4","1","0","0","2","2","2","2","2","0","1","1","1","2","2","2","15","4","1","1","2","1","5","1","1","95","13","10","9","5","5","4","3","28","22","6","3","0","3","0","2","1","3","13","2","1","0","1","0","0","0","2"
"g20","P","421640","23","6","15","1","0","0","0","0","0","0","1","14","9","5","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","2","1","4","0","0","1","0","2","2","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0","0","1","12","0","0","1","0","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g20","P","421720","24","4","16","0","0","0","0","0","0","0","4","11","13","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","2","1","2","3","1","0","1","3","0","0","1","2","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","13","1","1","0","0","0","1","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","422900","187","59","75","4","1","3","4","0","0","0","41","98","89","40","34","20","3","1","0","1","2","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","3","1","1","1","0","5","6","3","6","3","2","0","10","10","8","3","3","0","0","4","11","8","5","8","4","0","4","4","6","4","8","9","0","6","5","5","4","6","2","0","2","3","2","2","4","0","0","1","1","0","1","1","1","0","1","2","2","0","1","1","36","5","9","1","0","0","3","2","3","48","10","7","1","1","2","0","1","5","23","10","4","0","2","0","0","1","1","9","1","2","0","0","0","0","0","0"
